date,region,course,off,race_name,type,class,pattern,rating_band,age_band,sex_rest,dist,dist_f,dist_m,going,ran,num,pos,draw,ovr_btn,btn,horse,age,sex,lbs,hg,time,secs,dec,jockey,trainer,prize,or,rpr,sire,dam,damsire,owner,comment
2019-09-05,GB,Lingfield,6:50,Sky Sports Racing On Virgin 535 Fillies Handicap,Flat,Class 3,,0-90,3yo,F,1m2f,10f,2012,Good To Firm,5,1,1,5,0,0,Nearooz (GB),3,F,133,,2:6.92,126.92,3.25,David Egan,Roger Varian,7246.15,87,94,New Approach (IRE),Modeyra GB,Shamardal,Sheikh Ahmed Al Maktoum,Tracked leading pair - closed to lead over 2f out - ridden to assert over 1f out - edged right but stayed on well after(op 3/1)
2019-09-05,GB,Lingfield,6:50,Sky Sports Racing On Virgin 535 Fillies Handicap,Flat,Class 3,,0-90,3yo,F,1m2f,10f,2012,Good To Firm,5,4,2,3,1.5,1.5,Lady Mascara (GB),3,F,121,,2:7.22,127.22,3.00,Tom Marquand,James Fanshawe,2168.90,75,78,Cacique (IRE),Avon Lady GB,Avonbridge,Helena Springfield Ltd,Dwelt - in touch - close up when hung right 4f out - ridden over 2f out - hanging right after - never able to challenge but stayed on final furlong to take 2nd last stride (jockey said filly hung right-handed under pressure)(op 9/4 tchd 15/8 and tchd 5/2)
2019-09-05,GB,Lingfield,6:50,Sky Sports Racing On Virgin 535 Fillies Handicap,Flat,Class 3,,0-90,3yo,F,1m2f,10f,2012,Good To Firm,5,3,3,4,1.5,0.05,Dubai Discovery (USA),3,F,119,p,2:7.23,127.23,7.00,Gabriele Malune,Saeed bin Suroor,1084.45,76,79,Hard Spun (USA),Caramel Snap (USA),Smart Strike,Godolphin,Tracked leader - challenged over 2f out - not quicken and held over 1f out - lost 2nd last stride(op 7/2)
2019-09-05,GB,Lingfield,6:50,Sky Sports Racing On Virgin 535 Fillies Handicap,Flat,Class 3,,0-90,3yo,F,1m2f,10f,2012,Good To Firm,5,5,4,2,4.75,3.25,Venusta (IRE),3,F,116,,2:7.87,127.87,21.00,Nicola Currie,Mick Channon,542.80,70,67,Medicean (GB),Grevillea (IRE),Admiralofthefleet,N J Hitchins,Dwelt - always in last pair - pushed along and detached 4f out - plugged on to take modest 4th inside final furlong
2019-09-05,GB,Lingfield,6:50,Sky Sports Racing On Virgin 535 Fillies Handicap,Flat,Class 3,,0-90,3yo,F,1m2f,10f,2012,Good To Firm,5,2,5,1,8.5,3.75,Hallalulu (GB),3,F,126,,2:8.62,128.62,3.75,Jason Hart,Mark Johnston,270.25,80,69,Kyllachy (GB),Cat O Nine Tails GB,Motivator,C R Hirst,Led - shaken up and headed over 2f out - immediately beaten - lost modest 4th inside final furlong (trainer rep could offer no explanation for filly's performance; post-race examination failed to reveal any abnormalities)(op 5/2 tchd 3/1)
2019-09-05,GB,Lingfield,6:20,Follow At The Races On Twitter Handicap,Flat,Class 5,,0-75,3yo+,,2m½f,16.5f,3281,Good To Firm,6,5,1,6,0,0,Anyonecanhaveitall (GB),3,G,130,,3:33.19,213.19,2.25,Jason Hart,Mark Johnston,3428.57,73,80,Nathaniel (IRE),Floriade (IRE),Invincible Spirit,Garrett J Freyne,Tracked leader - led over 3f out - driven over 2f out - kept on and steadily under pressure after(op 2/1)
2019-09-05,GB,Lingfield,6:20,Follow At The Races On Twitter Handicap,Flat,Class 5,,0-75,3yo+,,2m½f,16.5f,3281,Good To Firm,6,1,2,1,1.75,1.75,October Storm (GB),6,G,140,,3:33.54,213.54,5.50,David Egan,Mick Channon,1020.25,72,77,Shirocco (GER),Cyber Star GB,Kings Best,Jon And Julia Aisbitt,Tracked leading pair - ridden to chase winner over 2f out - not quicken and no impression over 1f out - one pace(tchd 5/1)
2019-09-05,GB,Lingfield,6:20,Follow At The Races On Twitter Handicap,Flat,Class 5,,0-75,3yo+,,2m½f,16.5f,3281,Good To Firm,6,4,3,2,3.5,1.75,The Way You Dance (IRE),7,G,132,,3:33.89,213.89,26.00,Sean Levey,Michael Attwater,509.86,64,67,Thewayyouare (USA),Beautiful Dancer (IRE),Danehill Dancer,Bg Racing Partnership,Tracked leaders - pushed along over 3f out - driven to dispute 2nd 2f out - not quicken over 1f out - weakened final 100yds and eased near finish(op 28/1 tchd 20/1)
2019-09-05,GB,Lingfield,6:20,Follow At The Races On Twitter Handicap,Flat,Class 5,,0-75,3yo+,,2m½f,16.5f,3281,Good To Firm,6,3,4,3,3.75,0.3,Cotton Club (IRE),8,G,129,,3:33.94,213.94,3.75,Marco Ghiani,George Boughey,300,68,71,Amadeus Wolf (GB),Slow Jazz (USA),Chiefs Crown,J R Boughey,Held up in last pair - shaken up 3f out - took 4th 2f out - no impression on leaders after - kept on near finish(op 9/4 tchd 3/1)
2019-09-05,GB,Lingfield,6:20,Follow At The Races On Twitter Handicap,Flat,Class 5,,0-75,3yo+,,2m½f,16.5f,3281,Good To Firm,6,2,5,4,9.75,6,Age Of Wisdom (IRE),6,G,138,p,3:35.14,215.14,7.50,Hector Crouch,Gary Moore,300,70,65,Pivotal (GB),Learned Friend (GER),Seeking The Gold,The 1901 Partnership,Slow to get going - held up in last pair - ridden well over 2f out - no impression on leaders after - weakened final furlong(op 11/2 tchd 5/1)
2019-09-05,GB,Lingfield,6:20,Follow At The Races On Twitter Handicap,Flat,Class 5,,0-75,3yo+,,2m½f,16.5f,3281,Good To Firm,6,6,6,5,20.75,11,Fayetta (GB),3,F,121,b,3:37.34,217.34,12.00,Cameron Noble,David Loughnane,300,67,51,Champs Elysees (GB),Starfan (USA),Lear Fan,Miss Sarah Hoyland,Led to over 3f out - weakened quickly over 2f out - eased(op 9/1)
2019-09-05,GB,Lingfield,7:20,Witheford Equine Barrier Trials At Lingfield Park Maiden Stakes,Flat,Class 5,,,3yo+,,1m3½f,11.5f,2334,Good To Firm,6,6,1,1,0,0,Midnights Gift (GB),3,F,126,,2:31.10,151.10,3.50,Tom Marquand,Alan King,3428.57,–,81,Midnight Legend (GB),Giving GB,Generous,Pitchall Stud Partnership,Tracked leader - shaken up to challenge over 2f out - raced awkwardly after but took narrow lead over 1f out - kept on final furlong(op 2/1 tchd 15/8)
2019-09-05,GB,Lingfield,7:20,Witheford Equine Barrier Trials At Lingfield Park Maiden Stakes,Flat,Class 5,,,3yo+,,1m3½f,11.5f,2334,Good To Firm,6,4,2,4,.75,.75,High Commissioner (IRE),3,G,131,,2:31.25,151.25,1.29,Sean Levey,Paul Cole,1020.25,82,84,Australia (GB),Winesong (IRE),Giants Causeway,Mrs Fitri Hay,Led - shaken up when pressed over 2f out - headed and not quicken over 1f out - always just held final furlong(op 8/15 tchd 4/7)
2019-09-05,GB,Lingfield,7:20,Witheford Equine Barrier Trials At Lingfield Park Maiden Stakes,Flat,Class 5,,,3yo+,,1m3½f,11.5f,2334,Good To Firm,6,2,3,7,13.75,13,Parisian Affair (GB),4,F,134,,2:33.85,153.85,34.00,Fergus Sweeney,Neil King,509.86,–,57,Champs Elysees (GB),Trinkila (USA),Cat Thief,D S Lee,Held up in last pair - detached 4f out - kept on steadily to take remote 3rd well over 1f out - never in it
2019-09-05,GB,Lingfield,7:20,Witheford Equine Barrier Trials At Lingfield Park Maiden Stakes,Flat,Class 5,,,3yo+,,1m3½f,11.5f,2334,Good To Firm,6,5,4,6,17.25,3.5,Angels Chant (GB),3,F,126,t,2:34.55,154.55,34.00,Pat Cosgrave,Jim Boyle,254.93,–,52,Gregorian (IRE),Divine Pamina (IRE),Dark Angel,Sir David Prosser,Slowly into stride - held up in last pair - detached 4f out - took remote 4th final furlong - never in it (jockey said filly hung left-handed. trainer rep said filly would prefer a flatter track)
2019-09-05,GB,Lingfield,7:20,Witheford Equine Barrier Trials At Lingfield Park Maiden Stakes,Flat,Class 5,,,3yo+,,1m3½f,11.5f,2334,Good To Firm,6,7,5,5,17.75,.5,Sible Hedingham (GB),3,F,126,,2:34.65,154.65,19.00,David Egan,James Eustace,,–,51,Rip Van Winkle (IRE),Emily Blake (IRE),Lend A Hand,Mr Mrs R Scott Mrs James Eustace,Chased leading pair - outpaced 3f out - edged right 2f out - faded over 1f out (jockey said filly became unbalanced approx 2f out)(op 16/1)
2019-09-05,GB,Lingfield,7:20,Witheford Equine Barrier Trials At Lingfield Park Maiden Stakes,Flat,Class 5,,,3yo+,,1m3½f,11.5f,2334,Good To Firm,6,1,6,2,25.75,8,UAE Soldier (USA),4,G,132,h,2:36.25,156.25,101.00,George Rooke,Paddy Butler,,–,42,Dansili (GB),Time On GB,Sadlers Wells,Mrs E Lucey Butler,Chased leading pair - ridden over 2f out - weakened over 1f out (jockey said gelding hung badly left-handed 3f out)
2019-09-05,GB,Lingfield,4:45,Consolidated Timber Holdings Ltd Handicap,Flat,Class 5,,0-75,3yo+,,7f,7f,1408,Good To Firm,7,7,1,8,0,0,The Groove (GB),6,G,122,,1:23.19,83.19,8.50,Thomas Greatrex,David Evans,3428.57,66,72,Azamour (IRE),Dance East GB,Shamardal,Dave Emma Evans,Held up in last - switched from rail to outer halfway - progress over 2f out - ridden to lead just over 1f out - stayed on(op 17/2 tchd 13/2)
2019-09-05,GB,Lingfield,4:45,Consolidated Timber Holdings Ltd Handicap,Flat,Class 5,,0-75,3yo+,,7f,7f,1408,Good To Firm,7,8,2,7,1,1,First Link (USA),4,F,122,,1:23.39,83.39,12.00,Nicola Currie,Jean-Rene Auvray,1020.25,61,64,First Defence (USA),Magic Motif (USA),Giants Causeway,Stuart Mcphee,Started slowly - soon in touch in rear - closed on leaders over 2f out - shaken up to lead over 1f out - found little and soon headed - chased winner after but well held(op 12/1)
2019-09-05,GB,Lingfield,4:45,Consolidated Timber Holdings Ltd Handicap,Flat,Class 5,,0-75,3yo+,,7f,7f,1408,Good To Firm,7,5,3,2,1.25,0.2,Danecase (GB),6,G,128,tp,1:23.48,83.48,26.00,Sean Davis,David Dennis,509.86,70,73,Showcasing (GB),Yding (IRE),Danehill,Professor L P Hardwick Partner,Pressed leader 2f - tracked leaders after - not clear run well over 1f out - switched to rail and driven final furlong - stayed on and nearly snatched 2nd(op 20/1)
2019-09-05,GB,Lingfield,4:45,Consolidated Timber Holdings Ltd Handicap,Flat,Class 5,,0-75,3yo+,,7f,7f,1408,Good To Firm,7,6,4,1,2,.75,Mr Wagyu (IRE),4,G,128,v,1:23.59,83.59,13.00,Jason Hart,John Quinn,300,67,68,Choisir (AUS),Lake Louise (IRE),Haatef,The New Century Partnership,Led and soon crossed to near side rail - headed and shaken up over 2f out - driven and still upsides over 1f out - one pace after(op 10/1)
2019-09-05,GB,Lingfield,4:45,Consolidated Timber Holdings Ltd Handicap,Flat,Class 5,,0-75,3yo+,,7f,7f,1408,Good To Firm,7,1,5,4,2.75,.75,Revolutionary Man (IRE),4,G,133,tp,1:23.74,83.74,26.00,Megan Nicholls,Mark Loughnane,300,75,74,Exceed And Excel (AUS),Bint Almukhtar (IRE),Halling,Laurence Bellman,Took keen hold - tracked leaders - ridden 2f out - right there over 1f out - not quicken(op 20/1 tchd 33/1)
2019-09-05,GB,Lingfield,4:45,Consolidated Timber Holdings Ltd Handicap,Flat,Class 5,,0-75,3yo+,,7f,7f,1408,Good To Firm,7,2,6,6,4.25,1.5,Fighting Temeraire (IRE),6,G,135,,1:24.04,84.04,2.10,Martin Dwyer,Dean Ivory,300,74,69,Invincible Spirit (IRE),Hot Ticket (IRE),Selkirk,Michael Heather Yarrow,Pulled hard early - pressed leader after 2f - led over 2f out - soon ridden - headed and weakened over 1f out (jockey said gelding ran too free)(op Evens)
2019-09-05,GB,Lingfield,4:45,Consolidated Timber Holdings Ltd Handicap,Flat,Class 5,,0-75,3yo+,,7f,7f,1408,Good To Firm,7,4,7,3,4.25,0.05,Zoraya (FR),4,F,132,,1:24.05,84.05,3.25,Robert Winston,Pam Sly,300,71,69,Zoffany (IRE),Aztec Queen GB,Holy Roman Emperor,David J Bourne,With leading pair after 2f - ridden over 2f out - losing place and beaten when hampered over 1f out (jockey said filly was denied a clear run; trainer said filly was unsuited by the ground on this occasion - which was subsequently changed to good to firm - firm in places - and would prefer an easier surface)(op 11/4 tchd 2/1)
2019-09-05,GB,Lingfield,5:50,Sky Sports Racing On Sky 415 Nursery Handicap,Flat,Class 5,,0-75,2yo,,5f,5f,1003,Good To Firm,4,3,1,5,0,0,Manolith (GB),2,C,129,,0:58.03,58.03,7.50,Robbie Downey,David OMeara,3428.57,70,72,Dandy Man (IRE),Eolith GB,Pastoral Pursuits,York Thoroughbred Racing,Dwelt - outpaced and behind in last - started to close over 1f out - driven to take 2nd just inside final furlong - led final 50yds - hung left after(op 6/1)
2019-09-05,GB,Lingfield,5:50,Sky Sports Racing On Sky 415 Nursery Handicap,Flat,Class 5,,0-75,2yo,,5f,5f,1003,Good To Firm,4,2,2,1,.5,.5,Dandizette (IRE),2,F,130,,0:58.13,58.13,4.33,Sean Davis,Adrian Nicholls,1020.25,74,74,Dandy Man (IRE),Interlacing GB,Oasis Dream,Ne Chance,Chased leader - led well over 1f out - soon driven - headed final 50yds - held when carried left after (jockey said filly hung left-handed and that his saddle slipped)(op 7/2 tchd 3/1)
2019-09-05,GB,Lingfield,5:50,Sky Sports Racing On Sky 415 Nursery Handicap,Flat,Class 5,,0-75,2yo,,5f,5f,1003,Good To Firm,4,5,3,3,2,1.5,Microscopic (IRE),2,F,123,,0:58.43,58.43,3.50,Pat Cosgrave,David Simcock,509.86,64,59,Intense Focus (USA),Royal Esteem GB,Mark Of Esteem,Malih L Al Basti,Chased leading pair - ridden to take 2nd briefly 1f out - one pace final furlong(op 11/4)
2019-09-05,GB,Lingfield,5:50,Sky Sports Racing On Sky 415 Nursery Handicap,Flat,Class 5,,0-75,2yo,,5f,5f,1003,Good To Firm,4,1,4,4,4,2,Chasanda (GB),2,F,126,h,0:58.83,58.83,3.25,Angus Villiers,David Evans,300,74,61,Footstepsinthesand (GB),Miss Chamanda (IRE),Choisir,E A R Morgans,Led and raced against rail - ridden and headed well over 1f out - weakened final furlong(tchd 11/4)
2019-09-05,GB,Lingfield,5:20,Injured Jockeys Fund/EBF Novice Stakes,Flat,Class 5,,,2yo,,5f,5f,1003,Good To Firm,8,9,1,7,0,0,Poets Dance (GB),2,F,123,,0:57.29,57.29,2.25,Pat Cosgrave,Rae Guest,3428.57,79,76,Poets Voice (GB),Whirly Dancer GB,Danehill Dancer,Mrs J E Wallsgrove,Tracked leaders against near side rail - pulled out over 1f out - shaken up to lead inside final furlong - soon in command(op 15/8)
2019-09-05,GB,Lingfield,5:20,Injured Jockeys Fund/EBF Novice Stakes,Flat,Class 5,,,2yo,,5f,5f,1003,Good To Firm,8,1,2,8,1.25,1.25,Cool Sphere (USA),2,C,132,,0:57.54,57.54,5.50,Sean Davis,Robert Cowell,1020.25,81,83,Orb (USA),Faringdon Circle (USA),Speightstown,The Cool Silk Partnership,Led and raced against near side rail - ridden over 1f out - headed inside final furlong - stayed on but readily held(op 5/1 tchd 4/1)
2019-09-05,GB,Lingfield,5:20,Injured Jockeys Fund/EBF Novice Stakes,Flat,Class 5,,,2yo,,5f,5f,1003,Good To Firm,8,6,3,6,5.75,4.5,On Tick (IRE),2,C,128,,0:58.44,58.44,11.00,Martin Dwyer,Miss Katy Brown,509.86,–,60,Epaulette (AUS),Vale Of Paris (IRE),Vale Of York,Noel A Kelly,Pressed leader to over 1f out - edged left and faded but still clear in 3rd place(op 14/1)
2019-09-05,GB,Lingfield,5:20,Injured Jockeys Fund/EBF Novice Stakes,Flat,Class 5,,,2yo,,5f,5f,1003,Good To Firm,8,2,4,3,7,1.25,Illusionist (GER),2,G,135,b,0:58.69,58.69,4.50,Adam McNamara,Archie Watson,254.93,96,62,Hot Streak (IRE),Irishstone (IRE),Danehill Dancer,Qatar Racing Limited,Pressed leader to over 1f out - weakened final furlong(op 3/1 tchd 11/4)
2019-09-05,GB,Lingfield,5:20,Injured Jockeys Fund/EBF Novice Stakes,Flat,Class 5,,,2yo,,5f,5f,1003,Good To Firm,8,3,5,5,8.5,1.5,Barking Mad (GB),2,C,128,,0:58.99,58.99,12.00,Hector Crouch,David Evans,,–,50,Due Diligence (USA),Jules (IRE),Danehill,Paul Clare Rooney,Dwelt - outpaced and behind - never a factor but kept on steadily from over 1f out(op 7/1)
2019-09-05,GB,Lingfield,5:20,Injured Jockeys Fund/EBF Novice Stakes,Flat,Class 5,,,2yo,,5f,5f,1003,Good To Firm,8,5,6,9,15.5,7,Hooray Henry (GB),2,C,123,,1:0.39,60.39,15.00,Thomas Greatrex,Henry Candy,,–,25,Brazen Beau (AUS),All That Jas (IRE),Jeremy,First Of Many,Dwelt - outpaced and always behind(op 11/1)
2019-09-05,GB,Lingfield,5:20,Injured Jockeys Fund/EBF Novice Stakes,Flat,Class 5,,,2yo,,5f,5f,1003,Good To Firm,8,8,7,2,16.25,.75,Falacho (IRE),2,F,123,,1:0.54,60.54,34.00,Jason Hart,David Loughnane,,–,17,Requinto (IRE),Picabo (IRE),Elusive City,Tom Ford,Speed in centre to halfway - weakened 2f out - eased (jockey said filly hung left-handed)
2019-09-05,GB,Lingfield,5:20,Injured Jockeys Fund/EBF Novice Stakes,Flat,Class 5,,,2yo,,5f,5f,1003,Good To Firm,8,4,8,1,23.25,7,Billesdon (GB),2,G,123,,1:1.94,61.94,101.00,Seamus Cronin,Michael Madgwick,,–,–,Cappella Sansevero (GB),Meebo (IRE),Captain Rio,Bond   Ellis Partnership,Outpaced and always behind - tailed off
2019-09-05,GB,Lingfield,4:15,Idris Morgan Memorial Apprentice Handicap,Flat,Class 6,,0-52,3yo+,,7f,7f,1408,Good To Firm,17,8,1,16,0,0,Hi Ho Silver (GB),5,G,127,,1:22.58,82.58,6.00,Sebastian Woods,Chris Wall,2781.67,49,61,Camacho (GB),Silver Spell GB,Aragon,Mrs P Toye Partner,Held up in midfield - ridden and switched to race against near side rail over 1f out - quickly closed on leaders - led inside final furlong - soon clear(op 4/1)
2019-09-05,GB,Lingfield,4:15,Idris Morgan Memorial Apprentice Handicap,Flat,Class 6,,0-52,3yo+,,7f,7f,1408,Good To Firm,17,2,2,5,4,4,Muhallab (IRE),3,G,134,,1:23.38,83.38,7.50,Sean Davis,Adrian Nicholls,827.75,57,57,War Command (USA),Andrea Bellevica (IRE),Aussie Rules,J Aljunaibi,Disputed lead - still going strongly over 2f out - ridden to lead over 1f out - headed and outpaced inside final furlong(op 11/2)
2019-09-05,GB,Lingfield,4:15,Idris Morgan Memorial Apprentice Handicap,Flat,Class 6,,0-52,3yo+,,7f,7f,1408,Good To Firm,17,7,3,18,5,1,Arctic Flower (IRE),6,M,128,,1:23.58,83.58,7.50,Rhiain Ingram,John Bridger,413.66,50,49,Roderic OConnor (IRE),Just In Love (FR),Highest Honor,Mr Mrs K Finch,Well away - disputed lead to over 1f out - one pace after - just held on for 3rd (jockey said mare hung left-handed)(op 8/1)
2019-09-05,GB,Lingfield,4:15,Idris Morgan Memorial Apprentice Handicap,Flat,Class 6,,0-52,3yo+,,7f,7f,1408,Good To Firm,17,12,4,7,5.25,0.3,Flying Sakhee (GB),6,M,128,p,1:23.63,83.63,17.00,Mitch Godwin,John Bridger,300,47,45,Sakhees Secret (GB),Sister Moonshine GB,Averti,D Higgs J J Bridger,Dwelt - well in rear - ridden well over 2f out - progress over 1f out - stayed on inside final furlong and nearly snatched 3rd
2019-09-05,GB,Lingfield,4:15,Idris Morgan Memorial Apprentice Handicap,Flat,Class 6,,0-52,3yo+,,7f,7f,1408,Good To Firm,17,10,5,1,6.25,1,Ascot Dreamer (GB),3,F,126,p,1:23.83,83.83,26.00,Andrew Breslin,David Brown,300,52,46,Kyllachy (GB),Skirrid GB,Halling,Ron Hull,In touch in midfield - ridden over 2f out - kept on same pace and no danger(op 20/1)
2019-09-05,GB,Lingfield,4:15,Idris Morgan Memorial Apprentice Handicap,Flat,Class 6,,0-52,3yo+,,7f,7f,1408,Good To Firm,17,15,6,3,6.5,0.1,Sea Tea Dea (GB),5,M,127,,1:23.90,83.90,8.00,Finley Marsh,Adrian Wintle,300,46,41,Archipenko (USA),Half Sister (IRE),Oratorio,Wintle Racing Club,In touch in midfield - closed on leaders 2f out - ridden and one pace after - never able to challenge (jockey said mare hung right-handed in fnl f)(op 10/1)
2019-09-05,GB,Lingfield,4:15,Idris Morgan Memorial Apprentice Handicap,Flat,Class 6,,0-52,3yo+,,7f,7f,1408,Good To Firm,17,16,7,15,6.5,0.1,Dalness Express (GB),6,G,122,tp,1:23.90,83.90,8.50,Pierre-Louis Jamin,Archie Watson,300,46,41,Firebreak (GB),Under My Spell GB,Wizard King,A M B Watson,Slowly into stride - soon pressed leaders - ridden over 2f out - still in 3rd over 1f out - faded(op 12/1)
2019-09-05,GB,Lingfield,4:15,Idris Morgan Memorial Apprentice Handicap,Flat,Class 6,,0-52,3yo+,,7f,7f,1408,Good To Firm,17,13,8,10,7,.5,Reshaan (IRE),4,G,124,p,1:23.98,83.98,26.00,Theodore Ladd,Alexandra Dunn,300,46,40,Dark Angel (IRE),Bluebell (IRE),Mastercraftsman,Ms Leslie Clune,Held up well in rear - switched left 2f out and ridden - kept on over 1f out - never nearer (jockey said gelding hung right-handed)(op 33/1)
2019-09-05,GB,Lingfield,4:15,Idris Morgan Memorial Apprentice Handicap,Flat,Class 6,,0-52,3yo+,,7f,7f,1408,Good To Firm,17,3,9,13,7.75,.75,Ubla (IRE),6,G,128,p,1:24.13,84.13,23.00,Toby Eley,Gay Kelleway,,52,44,Arcano (IRE),Manuelita Rose (ITY),Desert Style,Strictly Fun Racing Club,Pressed leaders - ridden over 2f out and lost place soon after - kept on under pressure final furlong but no danger (jockey said gelding hung both ways)(op 20/1)
2019-09-05,GB,Lingfield,4:15,Idris Morgan Memorial Apprentice Handicap,Flat,Class 6,,0-52,3yo+,,7f,7f,1408,Good To Firm,17,6,10,17,9,1.25,Tavener (GB),7,G,124,t,1:24.38,84.38,13.00,Zak Wheatley,Declan Carroll,,50,39,Exceed And Excel (AUS),Sea Chorus GB,Singspiel,Baker Hensby Longden Baker,Chased leaders - lost place 3f out - soon under pressure - one pace and never able to close after(op 9/1)
2019-09-05,GB,Lingfield,4:15,Idris Morgan Memorial Apprentice Handicap,Flat,Class 6,,0-52,3yo+,,7f,7f,1408,Good To Firm,17,18,11,11,9.25,0.3,Aiguillette (GB),3,G,125,,1:24.43,84.43,21.00,Paddy Bradley,Gary Moore,,48,34,Epaulette (AUS),Lucky Dice GB,Perugino,Heart Of The South Racing 108,Never beyond midfield - shaken up and no progress over 2f out - well beaten over 1f out(op 18/1 tchd 16/1)
2019-09-05,GB,Lingfield,4:15,Idris Morgan Memorial Apprentice Handicap,Flat,Class 6,,0-52,3yo+,,7f,7f,1408,Good To Firm,17,9,12,9,10.25,1,Miss Recycled (GB),4,F,127,,1:24.63,84.63,26.00,Seamus Cronin,Michael Madgwick,,49,34,Royal Applause (GB),Steel Free (IRE),Danehill Dancer,Recycled Products Limited,Well in rear - ridden and effort on outer over 2f out - soon no progress
2019-09-05,GB,Lingfield,4:15,Idris Morgan Memorial Apprentice Handicap,Flat,Class 6,,0-52,3yo+,,7f,7f,1408,Good To Firm,17,5,13,8,10.75,.5,Little Miss Kodi (IRE),6,M,127,t,1:24.73,84.73,11.00,Sean Kirrane,Mark Loughnane,,51,35,Kodiac (GB),Sensasse (IRE),Imperial Ballet,Rock Racing Club,Pressed leaders to over 2f out - weakened well over 1f out(op 8/1)
2019-09-05,GB,Lingfield,4:15,Idris Morgan Memorial Apprentice Handicap,Flat,Class 6,,0-52,3yo+,,7f,7f,1408,Good To Firm,17,17,14,12,11.25,.5,Sugar Plum Fairy (GB),4,F,127,,1:24.83,84.83,26.00,Megan Nicholls,Tony Carroll,,46,29,Halling (USA),Atyaab GB,Green Desert,Wedgewood Estates,Always in rear - ridden and no progress over 2f out
2019-09-05,GB,Lingfield,4:15,Idris Morgan Memorial Apprentice Handicap,Flat,Class 6,,0-52,3yo+,,7f,7f,1408,Good To Firm,17,14,15,2,15.25,4,Tilsworth Diamond (GB),4,F,127,,1:25.63,85.63,67.00,Gabriele Malune,Mike Murphy,,46,18,Delegator (GB),Lady Bonanova (IRE),Haatef,M Ng,Mostly in last and never a factor
2019-09-05,GB,Lingfield,4:15,Idris Morgan Memorial Apprentice Handicap,Flat,Class 6,,0-52,3yo+,,7f,7f,1408,Good To Firm,17,11,16,14,16.5,1.25,Lady Morpheus (GB),3,F,122,,1:25.88,85.88,8.00,Louis Garoghan,Gary Moore,,52,19,Morpheus (GB),Tatora GB,Selkirk,P B Moorhead,Slowly into stride - switched after start and only one to race against near side rail throughout - soon prominent - weakened well over 2f out (trainer said - regarding poor performance - filly was unsuited by racing without cover. he further added a post-race endoscopic examination revealed filly had mucus in trachea)(tchd 13/2)
2019-09-05,GB,Lingfield,4:15,Idris Morgan Memorial Apprentice Handicap,Flat,Class 6,,0-52,3yo+,,7f,7f,1408,Good To Firm,17,4,17,4,19.5,3,W G Grace (IRE),4,G,129,,1:26.48,86.48,51.00,Thomas Greatrex,Tim McCarthy,,51,12,Exceed And Excel (AUS),Ownwan (USA),Kingmambo,Homecroft Wealth Racing T D Mccarthy,Pressed leaders until weakened rapidly 2f out(tchd 66/1)
2019-09-14,GB,Lingfield,1:40,British Stallion Studs EBF Conditions Stakes,Flat,Class 3,,,3yo+,,1m3½f,11.5f,2334,Good To Firm,3,2,1,1,0,0,Original Choice (IRE),5,G,129,v,2:32.76,152.76,3.75,Hollie Doyle,Nick Littmoden,9766.55,95,99,Dragon Pulse (IRE),Belle Watling (IRE),Street Cry,A A Goodman,Dwelt - held up in last - closed 3f out - ridden to lead well over 1f out - kept on well
2019-09-14,GB,Lingfield,1:40,British Stallion Studs EBF Conditions Stakes,Flat,Class 3,,,3yo+,,1m3½f,11.5f,2334,Good To Firm,3,1,2,3,1.5,1.5,Koeman (GB),5,G,129,,2:33.06,153.06,2.75,Stevie Donohoe,Mick Channon,2923.30,93,97,Dutch Art (GB),Angelic Note (IRE),Excellent Art,Peter Taplin Susan Bunney,Led at moderate pace - ridden over 2f out - headed well over 1f out - one pace after
2019-09-14,GB,Lingfield,1:40,British Stallion Studs EBF Conditions Stakes,Flat,Class 3,,,3yo+,,1m3½f,11.5f,2334,Good To Firm,3,3,3,2,2,.5,Lady Of Shalott (GB),4,F,124,h,2:33.16,153.16,2.25,Kieran Shoemark,David Simcock,1461.65,91,91,Camelot (GB),Silent Act (USA),Theatrical,Khalifa Dasmal,Took keen hold - tracked leader - ridden to challenge over 2f out - not quicken well over 1f out - one pace and held final furlong
2019-09-14,GB,Lingfield,4:00,Sky Sports Racing On Sky 415 Handicap,Flat,Class 4,,0-85,3yo+,,7f,7f,1408,Good To Firm,7,6,1,7,0,0,Kachumba (GB),4,F,127,,1:21.70,81.70,8.00,Hollie Doyle,Rae Guest,5207.54,76,82,Mayson (GB),Native Nickel (IRE),Be My Native,The Bucket List Racing Syndicate,Tracked leaders - ridden 2f out - closed just over 1f out - driven ahead inside final furlong - held on well(op 5/1 tchd 9/2)
2019-09-14,GB,Lingfield,4:00,Sky Sports Racing On Sky 415 Handicap,Flat,Class 4,,0-85,3yo+,,7f,7f,1408,Good To Firm,7,7,2,5,0.2,0.2,Fighting Temeraire (IRE),6,G,125,,1:21.74,81.74,5.00,Joey Haynes,Dean Ivory,1549.62,74,79,Invincible Spirit (IRE),Hot Ticket (IRE),Selkirk,Michael Heather Yarrow,Held up in last - ridden and progress on outer 2f out - driven to challenge inside final furlong - just held last near finish(op 7/2)
